delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,shipment_uid,expected_transit_hours,actual_transit_hours,effective_speed_kmh,sla_variance_hours,is_anomaly_iso,delivery_cost_capped,actual_transit_hours_capped,cost_per_km,cost_per_kg,is_ev,is_adverse_weather,carrier_baseline_reliability,log_delivery_cost,log_distance_km,target_delayed_binary,target_failed_binary,distance_km_standardized,distance_km_minmax,distance_km_robust,package_weight_kg_standardized,package_weight_kg_minmax,package_weight_kg_robust,delivery_cost_standardized,delivery_cost_minmax,delivery_cost_robust,actual_transit_hours_standardized,actual_transit_hours_minmax,actual_transit_hours_robust,cost_per_km_standardized,cost_per_km_minmax,cost_per_km_robust
250.99,dhl,clothing,bike,two day,west,hot,113.3,34.03,00:00.0,00:00.0,no,delivered,5,668.59,DEL-IND-00065,48.0,4.11,27.57,-43.89,False,668.59,4.11,5.9,19.65,0,0,0.85,6.5067,4.7388,0,0,-0.4292,0.3738,-0.253,0.6183,0.6829,0.3557,-0.4507,0.3727,-0.2663,-0.7627,0.1073,-0.3854,-0.2281,0.0131,0.1492
250.99,ekart,groceries,ev bike,standard,north,stormy,232.3,41.91,00:00.0,00:00.0,no,delivered,4,1287.23,DEL-IND-00066,72.0,12.94,17.95,-59.06,False,1287.23,12.94,5.54,30.71,1,1,0.82,7.161,5.4523,0,0,0.9479,0.7792,0.5456,1.1667,0.8442,0.6711,0.9692,0.7752,0.5618,0.5252,0.343,0.6366,-0.3,0.0079,-0.1865
250.99,ecom express,electronics,scooter,express,east,cold,87.7,22.38,00:00.0,00:00.0,yes,failed,2,555.64,DEL-IND-00067,18.0,8.32,10.54,-9.68,False,555.64,8.32,6.34,24.83,0,0,0.79,6.3219,4.4853,1,1,-0.7255,0.2865,-0.4248,-0.1925,0.4444,-0.1107,-0.7099,0.2993,-0.4175,-0.1486,0.2197,0.1019,-0.1402,0.0196,0.5594
250.99,dhl,furniture,van,same day,east,rainy,90.1,27.46,00:00.0,00:00.0,no,delivered,4,632.88,DEL-IND-00068,8.0,4.84,18.62,-3.16,False,632.88,4.84,7.02,23.05,0,1,0.85,6.4519,4.512,0,0,-0.6977,0.2947,-0.4087,0.1611,0.5484,0.0927,-0.5326,0.3495,-0.3141,-0.6563,0.1268,-0.3009,-0.0043,0.0295,1.1935
250.99,delhivery,cosmetics,bike,express,north,rainy,110.4,44.94,00:00.0,00:00.0,yes,delayed,2,736.82,DEL-IND-00069,18.0,16.96,6.51,-1.04,False,736.82,16.96,6.67,16.4,0,1,0.88,6.6037,4.7131,1,0,-0.4628,0.3639,-0.2725,1.3776,0.9062,0.7924,-0.2941,0.4171,-0.175,1.1116,0.4503,1.1019,-0.0742,0.0244,0.8671
250.99,fedex,documents,bike,same day,central,cold,217.3,3.03,00:00.0,00:00.0,no,delivered,5,1195.59,DEL-IND-00070,8.0,12.53,17.34,4.53,False,1195.59,12.53,5.5,394.58,0,0,0.87,7.0872,5.3859,0,0,0.7743,0.7281,0.445,-1.5392,0.0483,-0.8853,0.7589,0.7156,0.4391,0.4654,0.3321,0.5891,-0.308,0.0073,-0.2238
250.99,amazon logistics,furniture,truck,standard,south,rainy,75.2,28.25,00:00.0,00:00.0,no,delivered,3,460.75,DEL-IND-00071,72.0,4.03,18.66,-67.97,False,460.75,4.03,6.13,16.31,0,1,0.84,6.135,4.3334,0,0,-0.8702,0.244,-0.5087,0.216,0.5646,0.1243,-0.9277,0.2375,-0.5445,-0.7744,0.1052,-0.3947,-0.1821,0.0165,0.3636
250.99,blue dart,automobile parts,ev bike,two day,south,hot,23.2,19.18,00:00.0,00:00.0,no,delivered,5,173.54,DEL-IND-00072,48.0,1.08,21.48,-46.92,False,173.54,1.08,7.48,9.05,1,0,0.86,5.1622,3.1864,0,0,-1.472,0.0668,-0.8577,-0.4152,0.3789,-0.2388,-1.5869,0.0507,-0.9289,-1.2047,0.0264,-0.7361,0.0877,0.0362,1.6224
250.99,fedex,documents,ev van,express,north,rainy,78.5,27.87,00:00.0,00:00.0,yes,delayed,3,526.11,DEL-IND-00073,18.0,19.08,4.11,1.08,False,526.11,19.08,6.7,18.88,1,1,0.87,6.2674,4.3758,1,0,-0.832,0.2552,-0.4866,0.1896,0.5568,0.1091,-0.7777,0.28,-0.457,1.4209,0.5069,1.3472,-0.0682,0.0248,0.8951
250.99,blue dart,documents,van,express,north,hot,138.3,47.87,00:00.0,00:00.0,yes,delayed,3,885.11,DEL-IND-00074,18.0,16.88,8.19,-1.12,False,885.11,16.88,6.4,18.49,0,0,0.86,6.7868,4.9366,1,0,-0.1399,0.4589,-0.0852,1.5815,0.9662,0.9097,0.0463,0.5136,0.0235,1.1,0.4482,1.0926,-0.1282,0.0204,0.6154
250.99,xpressbees,clothing,truck,two day,north,cold,96.4,39.33,00:00.0,00:00.0,no,delivered,4,599.99,DEL-IND-00075,48.0,3.79,25.44,-44.21,False,599.99,3.79,6.22,15.26,0,0,0.76,6.3986,4.5788,0,0,-0.6248,0.3162,-0.3664,0.9872,0.7914,0.5679,-0.6081,0.3281,-0.3581,-0.8094,0.0988,-0.4225,-0.1641,0.0178,0.4476
250.99,fedex,furniture,ev van,standard,west,cold,216.2,23.93,00:00.0,00:00.0,no,delivered,4,1152.79,DEL-IND-00076,72.0,7.4,29.22,-64.6,False,1152.79,7.4,5.33,48.17,1,0,0.87,7.0508,5.3808,0,0,0.7616,0.7244,0.4376,-0.0846,0.4762,-0.0486,0.6606,0.6878,0.3818,-0.2828,0.1951,-0.0046,-0.342,0.0048,-0.3823
250.99,ekart,clothing,van,express,south,stormy,24.1,34.1,00:00.0,00:00.0,yes,delayed,3,272.8,DEL-IND-00077,18.0,18.95,1.27,0.95,True,272.8,18.95,11.32,8.0,0,1,0.82,5.6124,3.2229,1,0,-1.4616,0.0698,-0.8517,0.6232,0.6843,0.3585,-1.3591,0.1152,-0.796,1.4019,0.5035,1.3322,0.8551,0.0923,5.2028
250.99,ekart,fragile items,scooter,standard,east,rainy,197.1,28.23,00:00.0,00:00.0,no,delivered,4,1070.19,DEL-IND-00078,72.0,9.6,20.53,-62.4,False,1070.19,9.6,5.43,37.91,0,1,0.82,6.9765,5.2888,0,0,0.5406,0.6593,0.3094,0.2146,0.5642,0.1235,0.4711,0.634,0.2713,0.0381,0.2539,0.25,-0.322,0.0063,-0.289
250.99,shadowfax,documents,ev bike,same day,west,foggy,94.8,10.02,00:00.0,00:00.0,no,delivered,4,604.06,DEL-IND-00079,8.0,4.48,21.16,-3.52,False,604.06,4.48,6.37,60.29,1,1,0.8,6.4053,4.5623,0,0,-0.6433,0.3107,-0.3772,-1.0527,0.1914,-0.6055,-0.5988,0.3308,-0.3527,-0.7088,0.1172,-0.3426,-0.1342,0.02,0.5874
250.99,xpressbees,pharmacy,bike,express,south,hot,56.0,22.91,00:00.0,00:00.0,yes,delayed,2,398.73,DEL-IND-00080,18.0,17.34,3.23,-0.66,False,398.73,17.34,7.12,17.4,0,0,0.76,5.9908,4.0431,1,0,-1.0924,0.1785,-0.6376,-0.1556,0.4553,-0.0895,-1.07,0.1972,-0.6275,1.1671,0.4605,1.1458,0.0157,0.031,1.2867
250.99,ecom express,clothing,scooter,same day,east,stormy,70.7,5.72,00:00.0,00:00.0,yes,delayed,3,470.66,DEL-IND-00081,8.0,11.36,6.22,3.36,False,470.66,11.36,6.66,82.28,0,1,0.79,6.1563,4.2725,1,0,-0.9223,0.2286,-0.5389,-1.352,0.1034,-0.7776,-0.9049,0.244,-0.5312,0.2948,0.3009,0.4537,-0.0762,0.0242,0.8578
250.99,dhl,documents,bike,same day,east,rainy,60.4,22.93,00:00.0,00:00.0,no,delivered,5,470.79,DEL-IND-00082,8.0,3.72,16.24,-4.28,False,470.79,3.72,7.79,20.53,0,1,0.85,6.1565,4.1174,0,0,-1.0415,0.1935,-0.6081,-0.1542,0.4557,-0.0887,-0.9046,0.2441,-0.531,-0.8196,0.0969,-0.4306,0.1496,0.0407,1.9114
250.99,blue dart,clothing,truck,same day,central,stormy,258.4,22.08,00:00.0,00:00.0,yes,failed,2,1458.24,DEL-IND-00083,8.0,16.21,15.94,8.21,False,1458.24,16.21,5.64,66.04,0,1,0.86,7.2857,5.5584,1,1,1.25,0.8681,0.7208,-0.2134,0.4383,-0.1227,1.3617,0.8865,0.7907,1.0022,0.4303,1.015,-0.28,0.0093,-0.0932
250.99,amazon logistics,furniture,scooter,two day,central,cold,89.3,34.98,00:00.0,00:00.0,no,delivered,4,551.44,DEL-IND-00084,48.0,3.52,25.37,-44.48,False,551.44,3.52,6.18,15.76,0,0,0.84,6.3143,4.5031,0,0,-0.707,0.292,-0.4141,0.6844,0.7024,0.3937,-0.7195,0.2965,-0.4231,-0.8488,0.0916,-0.4537,-0.1721,0.0172,0.4103
250.99,shadowfax,electronics,van,two day,south,clear,244.0,13.62,00:00.0,00:00.0,no,delivered,4,1260.86,DEL-IND-00085,48.0,6.26,38.98,-41.74,False,1260.86,6.26,5.17,92.57,0,0,0.8,7.1403,5.5013,0,0,1.0833,0.8191,0.6242,-0.8022,0.2651,-0.4614,0.9087,0.7581,0.5265,-0.4491,0.1647,-0.1366,-0.374,0.0025,-0.5315
250.99,xpressbees,electronics,truck,standard,south,stormy,87.8,19.77,00:00.0,00:00.0,no,delivered,4,498.31,DEL-IND-00086,72.0,3.5,25.09,-68.5,False,498.31,3.5,5.68,25.21,0,1,0.76,6.2132,4.4864,0,0,-0.7244,0.2869,-0.4242,-0.3741,0.391,-0.2152,-0.8415,0.262,-0.4942,-0.8517,0.091,-0.456,-0.2721,0.0099,-0.0559
250.99,delhivery,furniture,scooter,same day,east,stormy,3.6,20.7,00:00.0,00:00.0,no,delivered,4,172.6,DEL-IND-00087,8.0,1.77,2.03,-6.23,False,172.6,1.77,47.94,8.34,0,1,0.88,5.1568,1.5261,0,0,-1.6988,0.0,-0.9893,-0.3094,0.41,-0.1779,-1.589,0.0501,-0.9302,-1.1041,0.0448,-0.6562,8.1733,0.627,39.3473
250.99,ekart,furniture,van,two day,south,cold,3.6,8.75,00:00.0,00:00.0,no,delivered,3,95.6674,DEL-IND-00088,48.0,1.31,2.75,-46.69,False,95.669974,1.31,26.57,10.93,0,0,0.82,4.5713,1.5261,0,0,-1.6988,0.0,-0.9893,-1.1411,0.1654,-0.6563,-1.7656,0.0,-1.0331,-1.1712,0.0326,-0.7095,3.9027,0.3149,19.4219
250.99,xpressbees,documents,van,standard,east,rainy,111.0,36.68,00:00.0,00:00.0,no,delivered,4,665.04,DEL-IND-00089,72.0,6.19,17.93,-65.81,False,665.04,6.19,5.99,18.13,0,1,0.76,6.5013,4.7185,0,0,-0.4559,0.3659,-0.2685,0.8027,0.7372,0.4618,-0.4588,0.3704,-0.271,-0.4593,0.1628,-0.1447,-0.2101,0.0145,0.2331
250.99,amazon logistics,groceries,bike,express,east,rainy,256.4,33.53,00:00.0,00:00.0,yes,delayed,3,1432.59,DEL-IND-00090,18.0,24.79,10.34,6.79,False,1432.59,24.79,5.59,42.73,0,1,0.84,7.2679,5.5506,1,0,1.2268,0.8613,0.7074,0.5835,0.6727,0.3357,1.3028,0.8698,0.7563,2.2537,0.6594,2.0081,-0.29,0.0086,-0.1399
250.99,dhl,groceries,ev van,same day,east,foggy,177.9,20.16,00:00.0,00:00.0,no,delivered,5,1049.98,DEL-IND-00091,8.0,5.71,31.16,-2.29,False,1049.98,5.71,5.9,52.08,1,1,0.85,6.9575,5.1868,0,0,0.3184,0.5939,0.1805,-0.347,0.399,-0.1996,0.4247,0.6209,0.2442,-0.5293,0.15,-0.2002,-0.2281,0.0131,0.1492
250.99,amazon logistics,cosmetics,ev van,two day,east,rainy,204.2,8.09,00:00.0,00:00.0,no,delivered,4,1045.27,DEL-IND-00092,48.0,8.39,24.34,-39.61,False,1045.27,8.39,5.12,129.21,1,1,0.84,6.953,5.324,0,0,0.6227,0.6835,0.357,-1.187,0.1519,-0.6827,0.4139,0.6178,0.2379,-0.1384,0.2216,0.11,-0.384,0.0018,-0.5781
250.99,amazon logistics,furniture,ev bike,standard,central,cold,125.0,39.41,00:00.0,00:00.0,no,delivered,5,743.23,DEL-IND-00093,72.0,6.22,20.1,-65.78,False,743.23,6.22,5.95,18.86,1,0,0.84,6.6124,4.8363,0,0,-0.2938,0.4136,-0.1745,0.9927,0.793,0.5711,-0.2794,0.4213,-0.1664,-0.455,0.1636,-0.1412,-0.2181,0.0139,0.1958
250.99,dhl,fragile items,bike,two day,north,hot,83.3,34.71,00:00.0,00:00.0,no,delivered,4,520.63,DEL-IND-00094,48.0,3.72,22.39,-44.28,False,520.63,3.72,6.25,15.0,0,0,0.85,6.257,4.4344,0,0,-0.7764,0.2716,-0.4544,0.6656,0.6968,0.3829,-0.7902,0.2765,-0.4643,-0.8196,0.0969,-0.4306,-0.1581,0.0183,0.4755
250.99,ecom express,clothing,van,standard,west,foggy,193.2,33.28,00:00.0,00:00.0,no,delivered,4,1065.84,DEL-IND-00095,72.0,7.52,25.69,-64.48,False,1065.84,7.52,5.52,32.03,0,1,0.79,6.9725,5.2689,0,0,0.4954,0.646,0.2832,0.5661,0.6676,0.3257,0.4611,0.6312,0.2654,-0.2653,0.1983,0.0093,-0.304,0.0076,-0.2051
250.99,ekart,clothing,van,two day,east,foggy,174.3,47.29,00:00.0,00:00.0,no,delivered,5,1013.37,DEL-IND-00096,48.0,6.0,29.05,-42.0,False,1013.37,6.0,5.81,21.43,0,1,0.82,6.922,5.1665,0,0,0.2767,0.5816,0.1564,1.5412,0.9544,0.8865,0.3407,0.5971,0.1952,-0.487,0.1578,-0.1667,-0.2461,0.0118,0.0653
250.99,ekart,groceries,bike,same day,west,clear,11.4,40.22,00:00.0,00:00.0,no,delivered,5,277.66,DEL-IND-00097,8.0,1.24,9.19,-6.76,False,277.66,1.24,24.36,6.9,0,0,0.82,5.63,2.5177,0,0,-1.6085,0.0266,-0.9369,1.0491,0.8096,0.6035,-1.3479,0.1184,-0.7895,-1.1814,0.0307,-0.7176,3.461,0.2827,17.3613
250.99,xpressbees,electronics,ev van,express,east,clear,166.4,44.96,00:00.0,00:00.0,yes,delayed,2,1016.88,DEL-IND-00098,18.0,15.04,11.06,-2.96,False,1016.88,15.04,6.11,22.62,1,0,0.76,6.9255,5.1204,1,0,0.1853,0.5547,0.1034,1.379,0.9067,0.7932,0.3487,0.5993,0.1999,0.8316,0.3991,0.8796,-0.1861,0.0162,0.345
250.99,shadowfax,cosmetics,van,standard,west,stormy,189.6,38.07,00:00.0,00:00.0,no,delivered,5,1062.21,DEL-IND-00099,72.0,7.03,26.97,-64.97,False,1062.21,7.03,5.6,27.9,0,1,0.8,6.969,5.2502,0,0,0.4538,0.6337,0.2591,0.8995,0.7656,0.5174,0.4528,0.6288,0.2606,-0.3368,0.1853,-0.0475,-0.288,0.0088,-0.1305
250.99,blue dart,groceries,truck,express,west,stormy,111.2,37.33,00:00.0,00:00.0,yes,delayed,2,717.99,DEL-IND-00100,18.0,12.04,9.24,-5.96,False,717.99,12.04,6.46,19.23,0,1,0.86,6.5778,4.7203,1,0,-0.4536,0.3666,-0.2671,0.848,0.7505,0.4878,-0.3373,0.4049,-0.2002,0.394,0.319,0.5324,-0.1162,0.0213,0.6713
250.99,amazon logistics,groceries,ev bike,same day,west,hot,103.2,37.97,00:00.0,00:00.0,no,delivered,5,729.91,DEL-IND-00101,8.0,3.65,28.27,-4.35,False,729.91,3.65,7.07,19.22,1,0,0.84,6.5943,4.6463,0,0,-0.5461,0.3394,-0.3208,0.8925,0.7636,0.5134,-0.3099,0.4126,-0.1842,-0.8298,0.095,-0.4387,0.0057,0.0302,1.2401
250.99,blue dart,furniture,scooter,standard,east,clear,236.4,47.28,00:00.0,00:00.0,no,delivered,4,1323.84,DEL-IND-00102,72.0,9.66,24.47,-62.34,False,1323.84,9.66,5.6,28.0,0,0,0.86,7.189,5.4697,0,0,0.9954,0.7932,0.5732,1.5405,0.9541,0.8861,1.0532,0.799,0.6108,0.0468,0.2555,0.2569,-0.288,0.0088,-0.1305
250.99,amazon logistics,electronics,van,same day,central,clear,111.9,26.34,00:00.0,00:00.0,no,delivered,5,738.52,DEL-IND-00103,8.0,3.12,35.87,-4.88,False,738.52,3.12,6.6,28.04,0,0,0.84,6.606,4.7265,0,0,-0.4454,0.369,-0.2624,0.0831,0.5255,0.0478,-0.2902,0.4182,-0.1727,-0.9071,0.0809,-0.5,-0.0882,0.0234,0.8019
250.99,delhivery,groceries,ev van,standard,south,stormy,86.6,20.64,00:00.0,00:00.0,no,delivered,5,494.92,DEL-IND-00104,72.0,4.21,20.57,-67.79,False,494.92,4.21,5.72,23.98,1,1,0.88,6.2064,4.4728,0,0,-0.7382,0.2828,-0.4322,-0.3136,0.4088,-0.1803,-0.8493,0.2598,-0.4987,-0.7481,0.11,-0.3738,-0.2641,0.0105,-0.0186
250.99,amazon logistics,automobile parts,ev bike,standard,west,clear,235.6,48.07,00:00.0,00:00.0,no,delivered,5,1322.21,DEL-IND-00105,72.0,10.71,22.0,-61.29,False,1322.21,10.71,5.61,27.51,1,0,0.84,7.1878,5.4664,0,0,0.9861,0.7905,0.5678,1.5955,0.9703,0.9177,1.0495,0.798,0.6086,0.2,0.2835,0.3785,-0.286,0.0089,-0.1212
250.99,amazon logistics,pharmacy,truck,same day,south,cold,295.5,48.45,00:00.0,00:00.0,no,delivered,4,1632.7206,DEL-IND-00106,8.0,7.44,39.72,-0.56,False,1632.720006,7.44,5.53,33.7,0,0,0.84,7.3986,5.692,0,0,1.6794,0.9945,0.9698,1.6219,0.9781,0.9329,1.7622,1.0,1.0242,-0.277,0.1962,0.0,-0.302,0.0077,-0.1958
250.99,amazon logistics,pharmacy,truck,two day,west,foggy,56.3,43.65,00:00.0,00:00.0,no,delivered,5,412.45,DEL-IND-00107,48.0,2.2,25.59,-45.8,False,412.45,2.2,7.33,9.45,0,1,0.84,6.0245,4.0483,0,0,-1.0889,0.1796,-0.6356,1.2878,0.8798,0.7408,-1.0385,0.2061,-0.6091,-1.0413,0.0563,-0.6065,0.0577,0.034,1.4825
250.99,shadowfax,furniture,bike,two day,central,stormy,114.2,28.82,00:00.0,00:00.0,no,delivered,5,657.46,DEL-IND-00108,48.0,7.22,15.82,-40.78,False,657.46,7.22,5.76,22.81,0,1,0.8,6.4899,4.7467,0,0,-0.4188,0.3768,-0.247,0.2557,0.5763,0.1471,-0.4762,0.3655,-0.2812,-0.3091,0.1903,-0.0255,-0.2561,0.0111,0.0186
250.99,fedex,furniture,scooter,same day,north,hot,3.6,31.41,00:00.0,00:00.0,no,delivered,4,203.23,DEL-IND-00109,8.0,0.45,8.0,-7.55,False,203.23,0.61,56.45,6.47,0,0,0.87,5.3192,1.5261,0,0,-1.6988,0.0,-0.9893,0.436,0.6293,0.2508,-1.5187,0.07,-0.8892,-1.2966,0.0096,-0.809,9.874,0.7512,47.2821
250.99,xpressbees,automobile parts,bike,same day,west,stormy,146.2,22.55,00:00.0,00:00.0,yes,failed,2,898.65,DEL-IND-00110,8.0,17.04,8.58,9.04,False,898.65,17.04,6.15,39.85,0,1,0.76,6.802,4.9918,1,1,-0.0485,0.4859,-0.0322,-0.1807,0.4479,-0.1039,0.0774,0.5224,0.0416,1.1233,0.4525,1.1111,-0.1781,0.0168,0.3823
250.99,ekart,automobile parts,ev bike,same day,east,clear,85.6,10.69,00:00.0,00:00.0,no,delivered,4,560.07,DEL-IND-00111,8.0,3.26,26.26,-4.74,False,560.07,3.26,6.54,52.39,1,0,0.82,6.3298,4.4613,0,0,-0.7498,0.2794,-0.4389,-1.0061,0.2051,-0.5787,-0.6997,0.3021,-0.4115,-0.8867,0.0846,-0.4838,-0.1002,0.0225,0.7459
250.99,amazon logistics,groceries,ev van,express,south,rainy,247.9,5.23,00:00.0,00:00.0,yes,failed,2,1305.19,DEL-IND-00112,18.0,18.81,13.18,0.81,False,1305.19,18.81,5.26,249.56,1,1,0.84,7.1749,5.5171,1,1,1.1285,0.8324,0.6503,-1.3861,0.0933,-0.7972,1.0104,0.7869,0.5858,1.3815,0.4997,1.316,-0.356,0.0038,-0.4476
250.99,shadowfax,automobile parts,bike,standard,south,foggy,274.8,0.82,00:00.0,00:00.0,no,delivered,4,1376.46,DEL-IND-00113,72.0,13.92,19.74,-58.08,False,1376.46,13.92,5.01,1678.61,0,1,0.8,7.228,5.6197,0,0,1.4398,0.924,0.8309,-1.693,0.0031,-0.9738,1.174,0.8333,0.6812,0.6682,0.3692,0.75,-0.4059,0.0001,-0.6807
250.99,fedex,electronics,scooter,standard,west,clear,35.7,10.8,00:00.0,00:00.0,no,delivered,3,210.9,DEL-IND-00114,72.0,3.26,10.95,-68.74,False,210.9,3.26,5.91,19.53,0,0,0.87,5.3561,3.6028,0,0,-1.3273,0.1094,-0.7738,-0.9984,0.2074,-0.5743,-1.5011,0.075,-0.8789,-0.8867,0.0846,-0.4838,-0.2261,0.0133,0.1585
250.99,fedex,documents,van,express,central,stormy,259.3,27.01,00:00.0,00:00.0,yes,failed,1,1427.53,DEL-IND-00115,18.0,27.52,9.42,9.52,False,1427.53,27.52,5.51,52.85,0,1,0.87,7.2644,5.5618,1,1,1.2604,0.8712,0.7268,0.1297,0.5392,0.0747,1.2912,0.8665,0.7495,2.6519,0.7322,2.3241,-0.306,0.0074,-0.2145
250.99,shadowfax,documents,ev bike,same day,south,clear,65.3,45.09,00:00.0,00:00.0,no,delivered,5,561.77,DEL-IND-00116,8.0,4.64,14.07,-3.36,False,561.77,4.64,8.6,12.46,1,0,0.8,6.3329,4.1942,0,0,-0.9848,0.2102,-0.5752,1.3881,0.9093,0.7984,-0.6958,0.3032,-0.4093,-0.6854,0.1215,-0.3241,0.3115,0.0526,2.6667
250.99,delhivery,cosmetics,van,express,south,clear,93.1,20.89,00:00.0,00:00.0,no,delivered,3,578.17,DEL-IND-00117,18.0,4.17,22.33,-13.83,False,578.17,4.17,6.21,27.68,0,0,0.88,6.3616,4.5444,0,0,-0.663,0.3049,-0.3886,-0.2962,0.4139,-0.1703,-0.6582,0.3139,-0.3873,-0.754,0.1089,-0.3785,-0.1661,0.0177,0.4382
250.99,blue dart,pharmacy,bike,standard,central,hot,265.8,32.11,00:00.0,00:00.0,no,delivered,5,1425.33,DEL-IND-00118,72.0,8.97,29.63,-63.03,False,1425.33,8.97,5.36,44.39,0,0,0.86,7.2629,5.5865,0,0,1.3356,0.8934,0.7705,0.4847,0.6436,0.2788,1.2862,0.8651,0.7466,-0.0538,0.2371,0.1771,-0.336,0.0053,-0.3543
250.99,ekart,furniture,truck,two day,west,clear,110.2,23.24,00:00.0,00:00.0,no,delivered,4,620.72,DEL-IND-00119,48.0,5.13,21.48,-42.87,False,620.72,5.13,5.63,26.71,0,0,0.82,6.4325,4.7113,0,0,-0.4651,0.3632,-0.2738,-0.1326,0.462,-0.0763,-0.5605,0.3416,-0.3304,-0.6139,0.1345,-0.2674,-0.282,0.0092,-0.1026
250.99,blue dart,documents,bike,standard,west,clear,6.0,0.88,00:00.0,00:00.0,no,delivered,4,95.6674,DEL-IND-00120,72.0,1.12,5.36,-70.88,True,95.669974,1.12,15.94,108.71,0,0,0.86,4.5713,1.9459,0,0,-1.671,0.0082,-0.9732,-1.6888,0.0043,-0.9714,-1.7656,0.0,-1.0331,-1.1989,0.0275,-0.7315,1.7783,0.1597,9.5105
250.99,dhl,furniture,truck,two day,east,foggy,16.5,21.49,00:00.0,00:00.0,no,delivered,4,146.97,DEL-IND-00121,48.0,2.44,6.76,-45.56,False,146.97,2.44,8.91,6.84,0,1,0.85,4.997,2.8622,0,0,-1.5495,0.044,-0.9027,-0.2544,0.4262,-0.1463,-1.6478,0.0334,-0.9645,-1.0063,0.0627,-0.5787,0.3734,0.0571,2.9557
250.99,xpressbees,documents,ev van,standard,north,cold,102.0,18.67,00:00.0,00:00.0,no,delivered,4,566.01,DEL-IND-00122,72.0,5.47,18.65,-66.53,False,566.01,5.47,5.55,30.32,1,0,0.76,6.3404,4.6347,0,0,-0.56,0.3353,-0.3289,-0.4507,0.3685,-0.2592,-0.6861,0.306,-0.4036,-0.5644,0.1436,-0.228,-0.298,0.008,-0.1772
250.99,shadowfax,furniture,bike,express,north,rainy,265.4,15.96,00:00.0,00:00.0,yes,delayed,3,1424.88,DEL-IND-00123,18.0,17.1,15.52,-0.9,False,1424.88,17.1,5.37,89.28,0,1,0.8,7.2625,5.585,1,0,1.331,0.892,0.7678,-0.6393,0.313,-0.3677,1.2851,0.8648,0.746,1.132,0.4541,1.1181,-0.334,0.0054,-0.345
250.99,fedex,groceries,ev van,two day,north,foggy,27.5,15.43,00:00.0,00:00.0,no,delivered,5,183.79,DEL-IND-00124,48.0,1.0,27.5,-47.0,False,183.79,1.0,6.68,11.91,1,1,0.87,5.2192,3.3499,0,0,-1.4222,0.0814,-0.8289,-0.6762,0.3021,-0.3889,-1.5633,0.0573,-0.9152,-1.2164,0.0243,-0.7454,-0.0722,0.0245,0.8765
250.99,amazon logistics,fragile items,truck,two day,south,hot,59.5,7.79,00:00.0,00:00.0,no,delivered,3,320.87,DEL-IND-00125,48.0,1.7,35.0,-46.3,False,320.87,1.7,5.39,41.19,0,0,0.84,5.7741,4.1026,0,0,-1.0519,0.1905,-0.6141,-1.2079,0.1458,-0.6948,-1.2487,0.1465,-0.7317,-1.1143,0.043,-0.6644,-0.33,0.0057,-0.3263
250.99,shadowfax,cosmetics,bike,express,north,cold,290.2,29.26,00:00.0,00:00.0,no,delivered,4,1588.78,DEL-IND-00126,18.0,10.46,27.74,-7.54,False,1588.78,10.46,5.47,54.3,0,0,0.8,7.3714,5.674,0,0,1.618,0.9765,0.9342,0.2863,0.5853,0.1647,1.6613,0.9714,0.9654,0.1635,0.2768,0.3495,-0.314,0.0069,-0.2517
250.99,delhivery,clothing,scooter,standard,east,rainy,124.0,40.2,00:00.0,00:00.0,no,delivered,4,740.6,DEL-IND-00127,72.0,8.02,15.46,-63.98,False,740.6,8.02,5.97,18.42,0,1,0.88,6.6088,4.8283,0,0,-0.3054,0.4102,-0.1812,1.0477,0.8092,0.6027,-0.2854,0.4196,-0.1699,-0.1924,0.2117,0.0671,-0.2141,0.0142,0.2145
250.99,xpressbees,automobile parts,scooter,two day,north,clear,261.9,41.68,00:00.0,00:00.0,no,delivered,4,1434.54,DEL-IND-00128,48.0,11.72,22.35,-36.28,False,1434.54,11.72,5.48,34.42,0,0,0.76,7.2693,5.5718,0,0,1.2905,0.8801,0.7443,1.1507,0.8395,0.6619,1.3073,0.8711,0.7589,0.3473,0.3105,0.4954,-0.312,0.007,-0.2424
250.99,shadowfax,pharmacy,ev van,two day,central,rainy,115.6,13.57,00:00.0,00:00.0,no,delivered,5,618.71,DEL-IND-00129,48.0,3.91,29.57,-44.09,False,618.71,3.91,5.35,45.59,1,1,0.8,6.4293,4.7587,0,0,-0.4026,0.3816,-0.2376,-0.8057,0.2641,-0.4634,-0.5651,0.3403,-0.3331,-0.7919,0.102,-0.4086,-0.338,0.0051,-0.3636
250.99,shadowfax,groceries,ev bike,express,east,hot,156.0,14.49,00:00.0,00:00.0,no,delivered,3,873.47,DEL-IND-00130,18.0,6.32,24.68,-11.68,False,873.47,6.32,5.6,60.28,1,0,0.8,6.7736,5.0562,0,0,0.0649,0.5193,0.0336,-0.7416,0.2829,-0.4265,0.0196,0.506,0.0079,-0.4404,0.1663,-0.1296,-0.288,0.0088,-0.1305
